,tau-testis,gini-testis,RNA tissue specificity,RNA tissue distribution
ENSG00000101115,0.9118677315398619,0.67361411398426,Tissue enhanced,Detected in some
ENSG00000100583,0.9193284885358566,0.6065658173103927,Tissue enhanced,Detected in many
ENSG00000020577,0.8620190527485108,0.5055709522670682,Tissue enhanced,Detected in many
ENSG00000136715,0.8070266923051852,0.1952205439280119,Tissue enhanced,Detected in all
ENSG00000205307,0.9313565410489194,0.508027352460235,Tissue enhanced,Detected in many
ENSG00000112167,0.8390829626403707,0.22224674589700055,Tissue enhanced,Detected in all
ENSG00000139697,0.8141023800637366,0.22258797029657673,Tissue enhanced,Detected in all
ENSG00000069188,0.8688524590163934,0.5590080118068734,Tissue enhanced,Detected in many
ENSG00000183921,0.9143333333333334,0.7198614461557493,Tissue enhanced,Detected in some
ENSG00000274529,0.9516994633273701,0.8681818181818186,Tissue enhanced,Detected in some
ENSG00000133488,0.9764172543273191,0.8466356279791598,Tissue enhanced,Detected in some
ENSG00000079387,0.9109797941288602,0.34098465846117976,Tissue enhanced,Detected in all
ENSG00000166192,0.8011135168574081,0.2658880237300707,Tissue enhanced,Detected in all
ENSG00000188488,0.9245565937447546,0.8414237256158197,Tissue enhanced,Detected in many
ENSG00000155542,0.8485328557652572,0.3435808172395989,Tissue enhanced,Detected in all
ENSG00000230667,0.9341085271317828,0.7664690382081689,Tissue enhanced,Detected in single
ENSG00000163935,0.8295516230593852,0.3476692095743288,Tissue enhanced,Detected in all
ENSG00000179526,0.8687370122373589,0.2425660167973973,Tissue enhanced,Detected in all
ENSG00000185634,0.8292402883204693,0.6574862018163028,Tissue enhanced,Detected in many
ENSG00000171241,0.8742930775288137,0.603892093930283,Tissue enhanced,Detected in many
ENSG00000170085,0.8712225952992296,0.3661838929120034,Tissue enhanced,Detected in all
ENSG00000154839,0.9236533957845433,0.6737536656891496,Tissue enhanced,Detected in many
ENSG00000004809,0.9549801291604573,0.8227111125607491,Tissue enhanced,Detected in some
ENSG00000125454,0.7602863080120065,0.2905785047055127,Tissue enhanced,Detected in all
ENSG00000183032,0.9295594262295083,0.5499809686935011,Tissue enhanced,Detected in many
ENSG00000100036,0.8036429872495445,0.3998784798939461,Tissue enhanced,Detected in all
ENSG00000164729,0.9827692307692307,0.9457138227191701,Tissue enhanced,Detected in some
ENSG00000177710,0.9014545454545454,0.5324191026103693,Tissue enhanced,Detected in some
ENSG00000137968,0.9424720909182344,0.5330480579328505,Tissue enhanced,Detected in many
ENSG00000050438,0.8647254384959304,0.5652841781874041,Tissue enhanced,Detected in many
ENSG00000101276,0.8826229508196723,0.5494088454240256,Tissue enhanced,Detected in many
ENSG00000099960,0.9202298462058471,0.5955080597917493,Tissue enhanced,Detected in many
ENSG00000188827,0.8299672131147543,0.38618338193412205,Tissue enhanced,Detected in all
ENSG00000165935,0.8864516129032259,0.7293738751539265,Tissue enhanced,Detected in some
ENSG00000259120,0.8656356325394374,0.6912584219095397,Tissue enhanced,Detected in many
ENSG00000274211,0.8587804117280098,0.40343997248021957,Tissue enhanced,Detected in many
ENSG00000182968,0.8910415631727102,0.651531938466783,Tissue enhanced,Detected in some
ENSG00000134595,0.9407313997477927,0.7228494623655912,Tissue enhanced,Detected in some
ENSG00000170374,0.885245901639344,0.7338709677419355,Tissue enhanced,Detected in some
ENSG00000064199,0.9533755316387453,0.5762909358518342,Tissue enhanced,Detected in many
ENSG00000235387,0.9137445887445889,0.7291096764780971,Tissue enhanced,Detected in many
ENSG00000182310,0.8938492063492061,0.5938526315789472,Tissue enhanced,Detected in many
ENSG00000155761,0.9114621357934558,0.757554426557304,Tissue enhanced,Detected in many
ENSG00000076382,0.9617312310744492,0.640894106048002,Tissue enhanced,Detected in many
ENSG00000077327,0.9671898945804114,0.8287917307311723,Tissue enhanced,Detected in some
ENSG00000122432,0.929089026915114,0.7250780011252618,Tissue enhanced,Detected in some
ENSG00000149634,0.9007483962936562,0.3679109299666983,Tissue enhanced,Detected in many
ENSG00000132122,0.888694360443525,0.40708551670530846,Tissue enhanced,Detected in all
ENSG00000042317,0.8866611628729802,0.35896627565982375,Tissue enhanced,Detected in all
ENSG00000040275,0.7800749136547162,0.29594018512862075,Tissue enhanced,Detected in all
ENSG00000136206,0.938627450980392,0.6466335931963145,Tissue enhanced,Detected in some
ENSG00000205238,0.851214953271028,0.5430265129307532,Tissue enhanced,Detected in many
ENSG00000173678,0.8791044776119402,0.5557494184114324,Tissue enhanced,Detected in some
ENSG00000170092,0.8502325581395351,0.7029569892473115,Tissue enhanced,Detected in some
ENSG00000260097,0.8062015503875969,0.6541125541125539,Tissue enhanced,Detected in some
ENSG00000101222,0.9130980260956837,0.7112837926080711,Tissue enhanced,Detected in some
ENSG00000135250,0.7756960707780381,0.3236696520567488,Tissue enhanced,Detected in all
ENSG00000154548,0.8966600275777541,0.49541824035663407,Tissue enhanced,Detected in many
ENSG00000278195,0.9533059845559843,0.7765535333661258,Tissue enhanced,Detected in some
ENSG00000117155,0.8789309179052113,0.43981737893870254,Tissue enhanced,Detected in all
ENSG00000165583,0.9271826153259624,0.6388199614006063,Tissue enhanced,Detected in some
ENSG00000007341,0.8571428571428571,0.24914611005692588,Tissue enhanced,Detected in all
ENSG00000138134,0.7448439978847173,0.43560951094638356,Tissue enhanced,Detected in all
ENSG00000138378,0.8190030110404816,0.5357845817386548,Tissue enhanced,Detected in many
ENSG00000123473,0.9211293260473588,0.5383488558564113,Tissue enhanced,Detected in many
ENSG00000130413,0.8298227220739616,0.5338977464672687,Tissue enhanced,Detected in many
ENSG00000125834,0.8636205092431116,0.34227242598320773,Tissue enhanced,Detected in all
ENSG00000163482,0.8909784187590783,0.3857657537445378,Tissue enhanced,Detected in all
ENSG00000198648,0.8220734241514659,0.43534588495032445,Tissue enhanced,Detected in many
ENSG00000001460,0.797945205479452,0.3896129198066669,Tissue enhanced,Detected in all
ENSG00000163116,0.8857280617164894,0.46152838947744335,Tissue enhanced,Detected in many
ENSG00000146857,0.9584999999999999,0.8837876614060256,Tissue enhanced,Detected in some
ENSG00000138068,0.9748326021703989,0.7308243727598565,Tissue enhanced,Detected in some
ENSG00000148291,0.7798501357939857,0.2155765978429176,Tissue enhanced,Detected in all
ENSG00000157303,0.8829690346083786,0.5796481828079316,Tissue enhanced,Detected in many
ENSG00000152455,0.9075221586006739,0.36822534163800325,Tissue enhanced,Detected in all
ENSG00000116668,0.8496918368202593,0.2808788213149871,Tissue enhanced,Detected in all
ENSG00000205078,0.8100117096018736,0.39409746053534667,Tissue enhanced,Detected in all
ENSG00000139973,0.9274117276166458,0.7052915797594219,Tissue enhanced,Detected in some
ENSG00000148835,0.8052073288331726,0.27973191928119046,Tissue enhanced,Detected in all
ENSG00000274611,0.890909090909091,0.8141882079581761,Tissue enhanced,Detected in some
ENSG00000274808,0.9270613107822407,0.7150349650349654,Tissue enhanced,Detected in some
ENSG00000278299,0.8637873754152823,0.7369318181818185,Tissue enhanced,Detected in some
ENSG00000278599,0.9232017306652244,0.8890663390663389,Tissue enhanced,Detected in some
ENSG00000274933,0.9410852713178295,0.8010291595197252,Tissue enhanced,Detected in some
ENSG00000273513,0.9767441860465116,0.9166666666666665,Tissue enhanced,Detected in some
ENSG00000106638,0.8983606557377048,0.36961412338900335,Tissue enhanced,Detected in all
ENSG00000028839,0.847393626818935,0.3313747033488619,Tissue enhanced,Detected in all
ENSG00000204065,0.8844029763980931,0.6730327979484416,Tissue enhanced,Detected in many
ENSG00000261787,0.9479508196721306,0.7499517094842574,Tissue enhanced,Detected in some
ENSG00000101190,0.8610824969832535,0.45653688862806985,Tissue enhanced,Detected in all
ENSG00000213231,0.9366960907944509,0.8399346672111063,Tissue enhanced,Detected in some
ENSG00000215029,0.9461111111111111,0.9111012826183105,Tissue enhanced,Detected in some
ENSG00000162062,0.8514946962391513,0.45864511936951113,Tissue enhanced,Detected in many
ENSG00000167858,0.9494705858305057,0.8195065718170529,Tissue enhanced,Detected in some
ENSG00000163060,0.9689223836531744,0.7863101209017473,Tissue enhanced,Detected in some
ENSG00000151287,0.9191500034200507,0.5136444427636802,Tissue enhanced,Detected in all
ENSG00000283297,0.9701065509076563,0.7622879512831664,Tissue enhanced,Detected in some
ENSG00000159495,0.9654237288135592,0.9024479356960176,Tissue enhanced,Detected in some
ENSG00000249693,0.947449057760074,0.7387096774193549,Tissue enhanced,Detected in some
ENSG00000169989,0.853970468550169,0.5057034659523865,Tissue enhanced,Detected in many
ENSG00000106829,0.8011490267941164,0.40107328949126364,Tissue enhanced,Detected in all
ENSG00000146872,0.8424997433177042,0.2559345061614746,Tissue enhanced,Detected in all
ENSG00000170537,0.8352723426758332,0.576312691311514,Tissue enhanced,Detected in many
ENSG00000160472,0.9806681101144449,0.8958013312852027,Tissue enhanced,Detected in some
ENSG00000188133,0.9665720304057149,0.844758064516129,Tissue enhanced,Detected in some
ENSG00000234224,0.8599560175929627,0.6664433680305057,Tissue enhanced,Detected in some
ENSG00000186952,0.8770145950058794,0.5665492675898502,Tissue enhanced,Detected in many
ENSG00000167920,0.8831514712726896,0.41093193441966136,Tissue enhanced,Detected in many
ENSG00000176040,0.9507692307692308,0.7773420479302833,Tissue enhanced,Detected in some
ENSG00000178297,0.912063492063492,0.7867358708189165,Tissue enhanced,Detected in some
ENSG00000117586,0.8326502732240435,0.4437182715753287,Tissue enhanced,Detected in many
ENSG00000025772,0.8062540108511757,0.3448845623399186,Tissue enhanced,Detected in all
ENSG00000183632,0.9734883720930233,0.9149019607843136,Tissue enhanced,Detected in some
ENSG00000205456,0.9324137931034483,0.7227625958519894,Tissue enhanced,Detected in some
ENSG00000261594,0.899099515123528,0.6334772669545337,Tissue enhanced,Detected in many
ENSG00000183763,0.8594754098360654,0.3616933798848794,Tissue enhanced,Detected in all
ENSG00000162931,0.8896937349091372,0.5998479308894424,Tissue enhanced,Detected in many
ENSG00000108395,0.7939973685146333,0.37138553906145266,Tissue enhanced,Detected in all
ENSG00000248167,0.9651162790697674,0.9186868686868686,Tissue enhanced,Detected in some
ENSG00000144015,0.9543325526932086,0.9120511259890447,Tissue enhanced,Detected in some
ENSG00000144010,0.9879414298018949,0.9539911308203994,Tissue enhanced,Detected in single
ENSG00000168930,0.9816,0.9452614379084969,Tissue enhanced,Detected in some
ENSG00000182053,0.96,0.9019607843137261,Tissue enhanced,Detected in single
ENSG00000183439,0.8151919356481012,0.3928921248530757,Tissue enhanced,Detected in many
ENSG00000206557,0.966770048737262,0.8660714285714284,Tissue enhanced,Detected in some
ENSG00000250374,0.9677002583979327,0.9106765327695565,Tissue enhanced,Detected in some
ENSG00000214414,0.9840000000000001,0.956427015250545,Tissue enhanced,Detected in single
ENSG00000071539,0.9567386655923643,0.6045664013405949,Tissue enhanced,Detected in many
ENSG00000135451,0.9259059534081108,0.696739590141874,Tissue enhanced,Detected in many
ENSG00000069018,0.9216666666666666,0.8886673313393154,Tissue enhanced,Detected in some
ENSG00000135951,0.9417841481001854,0.4901380670611444,Tissue enhanced,Detected in many
ENSG00000102904,0.954171040943229,0.6407548512695991,Tissue enhanced,Detected in many
ENSG00000117472,0.9392065022730401,0.735150524200745,Tissue enhanced,Detected in many
ENSG00000180543,0.8212266817410968,0.3980927798930183,Tissue enhanced,Detected in all
ENSG00000128881,0.8168483802651192,0.3471038750253599,Tissue enhanced,Detected in all
ENSG00000149292,0.8523492388758783,0.37478862800687884,Tissue enhanced,Detected in all
ENSG00000205838,0.9449965187670102,0.689430336307481,Tissue enhanced,Detected in many
ENSG00000197557,0.8343927735028435,0.37144212523719156,Tissue enhanced,Detected in many
ENSG00000215912,0.9356521739130435,0.7246816252274106,Tissue enhanced,Detected in some
ENSG00000112742,0.966032112026544,0.7491129482538137,Tissue enhanced,Detected in many
ENSG00000135912,0.768437382080416,0.24569365202308346,Tissue enhanced,Detected in all
ENSG00000119685,0.846299444996952,0.26066852435477816,Tissue enhanced,Detected in all
ENSG00000170703,0.9647913561847985,0.7796669383952488,Tissue enhanced,Detected in some
ENSG00000131044,0.8803278688524588,0.6546589584143023,Tissue enhanced,Detected in many
ENSG00000188229,0.8264126222404633,0.3074406636557354,Tissue enhanced,Detected in all
ENSG00000261456,0.886511627906977,0.7620593692022264,Tissue enhanced,Detected in some
ENSG00000131462,0.8848616803278689,0.2983870967741933,Tissue enhanced,Detected in all
ENSG00000104804,0.9828351012536162,0.7736373748609564,Tissue enhanced,Detected in some
ENSG00000197763,0.8210873923811769,0.31212988935639707,Tissue enhanced,Detected in many
ENSG00000206483,0.9236363636363635,0.7639659637439882,Tissue enhanced,Detected in some
ENSG00000156521,0.8502839650380632,0.3035965708206876,Tissue enhanced,Detected in all
ENSG00000259511,0.9069135802469137,0.6786539943488314,Tissue enhanced,Detected in many
ENSG00000108106,0.8347900033070343,0.42998304857171643,Tissue enhanced,Detected in all
ENSG00000162543,0.912963031491692,0.5454613653413356,Tissue enhanced,Detected in many
ENSG00000168671,0.9735046521931764,0.8646694214876036,Tissue enhanced,Detected in some
ENSG00000111981,0.9180327868852459,0.6207163301616769,Tissue enhanced,Detected in some
ENSG00000131019,0.9249814477501181,0.5752053326984885,Tissue enhanced,Detected in many
ENSG00000170832,0.8010049404895572,0.3048834833496594,Tissue enhanced,Detected in all
ENSG00000136014,0.9349155860044043,0.5494042429526298,Tissue enhanced,Detected in many
ENSG00000181408,0.9422580645161293,0.8004230737938332,Tissue enhanced,Detected in some
ENSG00000143494,0.8896975692481632,0.4944587373837328,Tissue enhanced,Detected in many
ENSG00000196131,0.9028,0.5404537241517768,Tissue enhanced,Detected in some
ENSG00000228567,0.9912000000000001,0.9575163398692812,Tissue enhanced,Detected in single
ENSG00000105053,0.8277202072538857,0.27748289070016496,Tissue enhanced,Detected in all
ENSG00000133980,0.9335782928208031,0.8014422547616424,Tissue enhanced,Detected in some
ENSG00000158816,0.9501676602086441,0.8195408556780546,Tissue enhanced,Detected in some
ENSG00000162923,0.8881448985351081,0.25881627938490914,Tissue enhanced,Detected in all
ENSG00000185798,0.8849726775956284,0.2715528804238485,Tissue enhanced,Detected in all
ENSG00000162643,0.93739934756576,0.77079574389154,Tissue enhanced,Detected in many
ENSG00000158023,0.9059484777517565,0.6715642014829406,Tissue enhanced,Detected in many
ENSG00000152763,0.8794146770821875,0.5403161031221662,Tissue enhanced,Detected in many
ENSG00000140527,0.9554625702166684,0.6951870846356933,Tissue enhanced,Detected in many
ENSG00000182931,0.9827058187713925,0.8009602668046691,Tissue enhanced,Detected in some
ENSG00000196632,0.9146088400083002,0.6116043536878104,Tissue enhanced,Detected in many
ENSG00000061492,0.9415983606557378,0.6542200618647809,Tissue enhanced,Detected in some
ENSG00000221947,0.8848624292972865,0.5303771278096492,Tissue enhanced,Detected in many
ENSG00000196584,0.833225764812185,0.38090204369274105,Tissue enhanced,Detected in many
ENSG00000182362,0.8333661389646545,0.21767131366495085,Tissue enhanced,Detected in all
ENSG00000100027,0.9129144722201612,0.4816279338651863,Tissue enhanced,Detected in many
ENSG00000230797,0.857263157894737,0.33579382593917284,Tissue enhanced,Detected in many
ENSG00000189167,0.9372365339578452,0.8179996182477576,Tissue enhanced,Detected in some
ENSG00000169064,0.9354108206567222,0.7992254142562996,Tissue enhanced,Detected in some
ENSG00000232040,0.8691318926974667,0.5460712901185449,Tissue enhanced,Detected in many
ENSG00000181722,0.8258472395795045,0.36925652130625264,Tissue enhanced,Detected in all
