,tau-brain,gini-brain,RNA tissue specificity,RNA tissue distribution
ENSG00000253598,0.920388349514563,0.6899820356992703,Tissue enhanced,Detected in some
ENSG00000221955,0.8620551779288288,0.590071870299181,Tissue enhanced,Detected in many
ENSG00000165646,0.8404791929382098,0.616795776004933,Tissue enhanced,Detected in many
ENSG00000187714,0.9437939110070258,0.7671849176715433,Tissue enhanced,Detected in some
ENSG00000163393,0.847910546763953,0.5370840741681484,Tissue enhanced,Detected in many
ENSG00000092096,0.8833352779884491,0.583585266589584,Tissue enhanced,Detected in many
ENSG00000140090,0.898547342628785,0.6019163206643252,Tissue enhanced,Detected in many
ENSG00000177542,0.8307468123861566,0.46856484529295606,Tissue enhanced,Detected in all
ENSG00000125648,0.8257356893308254,0.46195020475672166,Tissue enhanced,Detected in many
ENSG00000145832,0.850556206088993,0.6477521851778034,Tissue enhanced,Detected in many
ENSG00000151229,0.8784216545939766,0.5058829296989906,Tissue enhanced,Detected in many
ENSG00000160326,0.821565958454163,0.4764041861012034,Tissue enhanced,Detected in many
ENSG00000182747,0.9482207117153136,0.7963295809289566,Tissue enhanced,Detected in some
ENSG00000183780,0.8985498108448924,0.6295327844802292,Tissue enhanced,Detected in many
ENSG00000123643,0.824253208647257,0.41898935324964226,Tissue enhanced,Detected in all
ENSG00000166558,0.9102391830153178,0.6754185381788489,Tissue enhanced,Detected in some
ENSG00000196950,0.7905237904838066,0.38665992839155106,Tissue enhanced,Detected in all
ENSG00000162426,0.8219945355191257,0.42792374130075017,Tissue enhanced,Detected in many
ENSG00000211584,0.8246245052144523,0.41645130886868764,Tissue enhanced,Detected in all
ENSG00000050438,0.8647254384959304,0.5652841781874041,Tissue enhanced,Detected in many
ENSG00000158865,0.9032103825136611,0.7829735043899781,Tissue enhanced,Detected in some
ENSG00000072041,0.8671602326811214,0.6168811869870374,Tissue enhanced,Detected in many
ENSG00000196517,0.8065806852614408,0.5654478561317795,Tissue enhanced,Detected in all
ENSG00000130876,0.9409996392640986,0.6679099998285059,Tissue enhanced,Detected in many
ENSG00000151012,0.8191297010607521,0.6066989937218497,Tissue enhanced,Detected in many
ENSG00000135740,0.8663651780667043,0.5123246712205558,Tissue enhanced,Detected in many
ENSG00000198689,0.7890336742795764,0.3695827921647623,Tissue enhanced,Detected in all
ENSG00000065923,0.8975800156128025,0.4595926412614981,Tissue enhanced,Detected in all
ENSG00000084453,0.8966022529535674,0.7105405938640623,Tissue enhanced,Detected in some
ENSG00000185985,0.8659787081183464,0.6083019343633131,Tissue enhanced,Detected in many
ENSG00000121871,0.8321085358959868,0.6480308727488622,Tissue enhanced,Detected in many
ENSG00000179542,0.8436607008572719,0.6434128667125423,Tissue enhanced,Detected in many
ENSG00000165300,0.8958695652173916,0.7229834140311115,Tissue enhanced,Detected in some
ENSG00000188827,0.8299672131147543,0.38618338193412205,Tissue enhanced,Detected in all
ENSG00000178947,0.8968515037593985,0.7080906148867312,Tissue enhanced,Detected in many
ENSG00000196972,0.9088287488908605,0.6623119344648496,Tissue enhanced,Detected in many
ENSG00000224531,0.8079980129160458,0.39084547656580426,Tissue enhanced,Detected in all
ENSG00000253457,0.8699860481339379,0.6470345251589846,Tissue enhanced,Detected in some
ENSG00000198732,0.8489009540878183,0.6131646404913578,Tissue enhanced,Detected in many
ENSG00000173267,0.8205892468187551,0.6377281213913382,Tissue enhanced,Detected in all
ENSG00000184602,0.7632372338420954,0.419660972183872,Tissue enhanced,Detected in all
ENSG00000182600,0.891356718961161,0.6542111326703857,Tissue enhanced,Detected in many
ENSG00000101298,0.8411828638710264,0.5406123112582235,Tissue enhanced,Detected in many
ENSG00000273173,0.8464903605626595,0.4333256754577608,Tissue enhanced,Detected in all
ENSG00000086300,0.8392424095450577,0.5501556600649131,Tissue enhanced,Detected in many
ENSG00000157734,0.8810179091380481,0.5981808504571633,Tissue enhanced,Detected in many
ENSG00000274211,0.8587804117280098,0.40343997248021957,Tissue enhanced,Detected in many
ENSG00000149639,0.8684980062029244,0.4012479303169112,Tissue enhanced,Detected in all
ENSG00000214338,0.8533161898639234,0.6101479377728793,Tissue enhanced,Detected in many
ENSG00000184985,0.8344313364996682,0.4789684300109547,Tissue enhanced,Detected in many
ENSG00000134243,0.7665896407394488,0.46963367292647806,Tissue enhanced,Detected in all
ENSG00000171243,0.9426229508196724,0.7485193490886091,Tissue enhanced,Detected in many
ENSG00000182968,0.8910415631727102,0.651531938466783,Tissue enhanced,Detected in some
ENSG00000100146,0.9064207650273226,0.7020124028128683,Tissue enhanced,Detected in many
ENSG00000168875,0.9745955922266857,0.908043569333892,Tissue enhanced,Detected in some
ENSG00000125285,0.9323082136654383,0.7099455594377184,Tissue enhanced,Detected in some
ENSG00000170374,0.885245901639344,0.7338709677419355,Tissue enhanced,Detected in some
ENSG00000217236,0.934294024325754,0.7041452392083525,Tissue enhanced,Detected in some
ENSG00000182310,0.8938492063492061,0.5938526315789472,Tissue enhanced,Detected in many
ENSG00000155761,0.9114621357934558,0.757554426557304,Tissue enhanced,Detected in many
ENSG00000077327,0.9671898945804114,0.8287917307311723,Tissue enhanced,Detected in some
ENSG00000128487,0.7495647031768455,0.44430499400274903,Tissue enhanced,Detected in many
ENSG00000101222,0.9130980260956837,0.7112837926080711,Tissue enhanced,Detected in some
ENSG00000178172,0.9178781317661608,0.8025776067250718,Tissue enhanced,Detected in some
ENSG00000152377,0.8581664947903699,0.5842718826689479,Tissue enhanced,Detected in many
ENSG00000107742,0.7902242214853803,0.5766997162454441,Tissue enhanced,Detected in many
ENSG00000188766,0.8276390378428071,0.48973607038123146,Tissue enhanced,Detected in many
ENSG00000203772,0.9291787439613532,0.583103879849812,Tissue enhanced,Detected in many
ENSG00000168939,0.854133333333333,0.42084357858899213,Tissue enhanced,Detected in many
ENSG00000070182,0.9498981472499763,0.7315474930001651,Tissue enhanced,Detected in many
ENSG00000173898,0.8698704672306666,0.6850858617864817,Tissue enhanced,Detected in many
ENSG00000137877,0.8483606557377048,0.53933910306845,Tissue enhanced,Detected in many
ENSG00000134548,0.9555035128805623,0.8560540841646835,Tissue enhanced,Detected in many
ENSG00000183888,0.8317436661698958,0.6388737014762167,Tissue enhanced,Detected in many
ENSG00000196220,0.8591761003335056,0.5344747824243186,Tissue enhanced,Detected in many
ENSG00000197558,0.9179206566347471,0.7564935064935063,Tissue enhanced,Detected in some
ENSG00000139874,0.9042996836353174,0.704763185664921,Tissue enhanced,Detected in some
ENSG00000180616,0.8643535067176139,0.5171424088287986,Tissue enhanced,Detected in many
ENSG00000278195,0.9533059845559843,0.7765535333661258,Tissue enhanced,Detected in some
ENSG00000144057,0.9251687560270008,0.5904828479847235,Tissue enhanced,Detected in many
ENSG00000117069,0.8789450206312032,0.6566708107047043,Tissue enhanced,Detected in many
ENSG00000111728,0.8088784288264892,0.4628975487907958,Tissue enhanced,Detected in many
ENSG00000101638,0.9506845613402991,0.7158570828450772,Tissue enhanced,Detected in some
ENSG00000105889,0.7950819672131147,0.5839077290690198,Tissue enhanced,Detected in many
ENSG00000256762,0.9252380952380952,0.8436299142772685,Tissue enhanced,Detected in some
ENSG00000169302,0.8735803484248932,0.6305412715179517,Tissue enhanced,Detected in many
ENSG00000117632,0.8083201865697234,0.5465713510955617,Tissue enhanced,Detected in all
ENSG00000067221,0.7585101936562484,0.27547155562526515,Tissue enhanced,Detected in all
ENSG00000133115,0.9656099705228315,0.8502069509230668,Tissue enhanced,Detected in some
ENSG00000165730,0.7764998712556862,0.5138380749033411,Tissue enhanced,Detected in many
ENSG00000128578,0.9418268663757522,0.697158127016926,Tissue enhanced,Detected in many
ENSG00000203685,0.8664087160166987,0.598701355583295,Tissue enhanced,Detected in many
ENSG00000145087,0.9340104537894992,0.71521268925739,Tissue enhanced,Detected in many
ENSG00000143502,0.7993500824522258,0.5729717066138038,Tissue enhanced,Detected in many
ENSG00000159164,0.9067337208542879,0.6471049715972768,Tissue enhanced,Detected in many
ENSG00000198168,0.8255600889301506,0.35375876039167276,Tissue enhanced,Detected in all
ENSG00000185666,0.8783181288154197,0.6076070060734258,Tissue enhanced,Detected in many
ENSG00000101463,0.8237995581909083,0.6411156441389247,Tissue enhanced,Detected in many
ENSG00000197283,0.7907202157697334,0.4775850124996237,Tissue enhanced,Detected in many
ENSG00000100321,0.8129089171506289,0.4858482503573873,Tissue enhanced,Detected in all
ENSG00000159082,0.8059268600252205,0.42254714367627244,Tissue enhanced,Detected in many
ENSG00000110975,0.9130922973276447,0.688990182328191,Tissue enhanced,Detected in many
ENSG00000019505,0.8815025171033949,0.6938467870556151,Tissue enhanced,Detected in many
ENSG00000139973,0.9274117276166458,0.7052915797594219,Tissue enhanced,Detected in some
ENSG00000103528,0.7860395524329951,0.515723642856492,Tissue enhanced,Detected in many
ENSG00000132872,0.9237219585849873,0.7535876186096275,Tissue enhanced,Detected in many
ENSG00000011347,0.8700537026568682,0.6611579258890052,Tissue enhanced,Detected in many
ENSG00000170743,0.8647540983606558,0.6231067042986127,Tissue enhanced,Detected in many
ENSG00000169836,0.9518442622950825,0.7738237469420268,Tissue enhanced,Detected in some
ENSG00000212124,0.8358823529411765,0.4510430370231162,Tissue enhanced,Detected in some
ENSG00000127364,0.8484057971014493,0.4574721780604134,Tissue enhanced,Detected in many
ENSG00000186136,0.8379999999999997,0.6856280973928035,Tissue enhanced,Detected in single
ENSG00000212126,0.8858823529411762,0.5462676298589613,Tissue enhanced,Detected in some
ENSG00000121314,0.9039999999999997,0.7363083164300206,Tissue enhanced,Detected in single
ENSG00000108239,0.8215242749054225,0.4673440099155226,Tissue enhanced,Detected in all
ENSG00000184905,0.8659055425448868,0.6076886391874197,Tissue enhanced,Detected in many
ENSG00000204065,0.8844029763980931,0.6730327979484416,Tissue enhanced,Detected in many
ENSG00000182916,0.8346684053651265,0.6003703642466234,Tissue enhanced,Detected in all
ENSG00000176769,0.9498673559621792,0.6855003628207665,Tissue enhanced,Detected in some
ENSG00000101190,0.8610824969832535,0.45653688862806985,Tissue enhanced,Detected in all
ENSG00000152760,0.9074694066035557,0.6446228011692903,Tissue enhanced,Detected in many
ENSG00000109927,0.8436363636363635,0.5324439053972103,Tissue enhanced,Detected in many
ENSG00000009694,0.9093539054966249,0.5636733507701246,Tissue enhanced,Detected in many
ENSG00000187605,0.7878940731399747,0.4471533860286263,Tissue enhanced,Detected in many
ENSG00000116819,0.9102831594634878,0.520501087350489,Tissue enhanced,Detected in many
ENSG00000105619,0.7360361244723671,0.3401554170055119,Tissue enhanced,Detected in all
ENSG00000126351,0.8023026731975347,0.4583899562902547,Tissue enhanced,Detected in all
ENSG00000144229,0.9377455629318515,0.6700702953516153,Tissue enhanced,Detected in many
ENSG00000154096,0.8413846334547043,0.6006185630779699,Tissue enhanced,Detected in many
ENSG00000221995,0.7902000000000001,0.3910646939367568,Tissue enhanced,Detected in many
ENSG00000173825,0.905490152932116,0.5888056835637479,Tissue enhanced,Detected in many
ENSG00000065717,0.8677762189379817,0.4892542642967095,Tissue enhanced,Detected in all
ENSG00000038295,0.9360009690705,0.5761815265468802,Tissue enhanced,Detected in many
ENSG00000174130,0.7709977737300143,0.4977519122048555,Tissue enhanced,Detected in many
ENSG00000196664,0.8126817197649241,0.4828570868802837,Tissue enhanced,Detected in many
ENSG00000115297,0.901844262295082,0.6868544059091701,Tissue enhanced,Detected in some
ENSG00000149488,0.9486419753086419,0.7790216432593802,Tissue enhanced,Detected in some
ENSG00000141524,0.7110418013768971,0.46272321069804057,Tissue enhanced,Detected in all
ENSG00000170537,0.8352723426758332,0.576312691311514,Tissue enhanced,Detected in many
ENSG00000144339,0.8954785256523741,0.6796061021111792,Tissue enhanced,Detected in many
ENSG00000188735,0.8298489592926874,0.3500887873165528,Tissue enhanced,Detected in all
ENSG00000184986,0.776086390840489,0.38252964703005765,Tissue enhanced,Detected in many
ENSG00000183307,0.8839584585014165,0.5686764367695945,Tissue enhanced,Detected in many
ENSG00000006118,0.8729155497869695,0.5668633235004916,Tissue enhanced,Detected in many
ENSG00000181291,0.9132786885245902,0.6894968972767836,Tissue enhanced,Detected in some
ENSG00000249992,0.8923217037971137,0.6398790550263203,Tissue enhanced,Detected in many
ENSG00000152128,0.8550881534178779,0.5952587140073606,Tissue enhanced,Detected in many
ENSG00000163449,0.8333333333333335,0.4521459522663185,Tissue enhanced,Detected in many
ENSG00000261115,0.8884290943816651,0.6707791686727655,Tissue enhanced,Detected in many
ENSG00000146433,0.819305611088898,0.40506912442396303,Tissue enhanced,Detected in all
ENSG00000173452,0.8936612021857928,0.6993795421250688,Tissue enhanced,Detected in some
ENSG00000188760,0.7845752608047691,0.4829740463081056,Tissue enhanced,Detected in many
ENSG00000065600,0.858525880986188,0.47444807849550275,Tissue enhanced,Detected in all
ENSG00000234224,0.8599560175929627,0.6664433680305057,Tissue enhanced,Detected in some
ENSG00000198133,0.7708456185870975,0.4125608131139411,Tissue enhanced,Detected in many
ENSG00000205090,0.8390339337516024,0.5283929864170112,Tissue enhanced,Detected in many
ENSG00000125355,0.8201035375323554,0.5407213753987947,Tissue enhanced,Detected in many
ENSG00000126950,0.8627402487280953,0.6301226088310994,Tissue enhanced,Detected in many
ENSG00000196187,0.8142554794274851,0.41530182900649737,Tissue enhanced,Detected in all
ENSG00000165548,0.9506655018243484,0.6686171151857547,Tissue enhanced,Detected in many
ENSG00000164841,0.8336239972096273,0.5889764425839288,Tissue enhanced,Detected in many
ENSG00000125895,0.855125,0.6465682558087678,Tissue enhanced,Detected in many
ENSG00000174529,0.7976785714285711,0.32994723994015307,Tissue enhanced,Detected in many
ENSG00000181585,0.8261174162813506,0.5735189320157725,Tissue enhanced,Detected in many
ENSG00000154620,0.7536985205917631,0.441850378880869,Tissue enhanced,Detected in many
ENSG00000125247,0.8270617354808626,0.3856116075248446,Tissue enhanced,Detected in all
ENSG00000146072,0.8054506903863061,0.46256988983700964,Tissue enhanced,Detected in all
ENSG00000215788,0.8470996216897856,0.634618850243287,Tissue enhanced,Detected in many
ENSG00000120337,0.9052823315118393,0.6553290707177537,Tissue enhanced,Detected in some
ENSG00000154310,0.7154756220489152,0.45922243960143794,Tissue enhanced,Detected in many
ENSG00000189350,0.8544429362013158,0.6344813959776212,Tissue enhanced,Detected in many
ENSG00000025772,0.8062540108511757,0.3448845623399186,Tissue enhanced,Detected in all
ENSG00000078804,0.8502318960371034,0.6219517087369122,Tissue enhanced,Detected in all
ENSG00000183632,0.9734883720930233,0.9149019607843136,Tissue enhanced,Detected in some
ENSG00000078900,0.9211583848950691,0.6389062938876049,Tissue enhanced,Detected in many
ENSG00000261594,0.899099515123528,0.6334772669545337,Tissue enhanced,Detected in many
ENSG00000176058,0.8227843520428472,0.5036961109436235,Tissue enhanced,Detected in all
ENSG00000115993,0.8520360689573501,0.36553550379360145,Tissue enhanced,Detected in all
ENSG00000095970,0.8420519432676371,0.6315116814068809,Tissue enhanced,Detected in many
ENSG00000170893,0.945645340683785,0.852280995744493,Tissue enhanced,Detected in some
ENSG00000072657,0.9027755234539848,0.5962826420890939,Tissue enhanced,Detected in many
ENSG00000255690,0.8317765567765566,0.6400573283602708,Tissue enhanced,Detected in many
ENSG00000162931,0.8896937349091372,0.5998479308894424,Tissue enhanced,Detected in many
ENSG00000109654,0.782823586983117,0.5333867250596434,Tissue enhanced,Detected in many
ENSG00000110171,0.8138862102217935,0.3580645161290321,Tissue enhanced,Detected in all
ENSG00000146063,0.7524102487151593,0.37776132607828683,Tissue enhanced,Detected in all
